Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2013-09-01 00:00:00,25,32.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,1.0,17.0,1.0,16.0,1.0,20.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,19.43,1.0,71.1316,1.0,641.063,1.0,0.1,1.0,10.125,151.0,21.7883,1.0,3.74707,151.0
2013-09-01 01:00:00,25,25.0,1.0,-9999.0,1.0,-9999.0,1.0,5.0,1.0,19.0,1.0,24.0,1.0,12.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,13.7579,1.0,76.8882,1.0,640.851,1.0,0.0,1.0,10.1517,151.0,20.5546,1.0,1.16488,151.0
2013-09-01 02:00:00,25,32.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,1.0,11.0,1.0,11.0,1.0,19.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,15.542,1.0,80.7182,1.0,640.542,1.0,0.7,1.0,10.1406,151.0,20.3453,1.0,4.10327,151.0
2013-09-01 03:00:00,25,24.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,1.0,6.0,1.0,5.0,1.0,24.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,22.3552,1.0,86.0369,1.0,640.417,1.0,2.2,1.0,10.0661,151.0,18.8141,1.0,5.90599,151.0
2013-09-01 04:00:00,25,18.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,1.0,7.0,1.0,6.0,1.0,21.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,22.2309,1.0,87.5206,1.0,640.426,1.0,2.1,1.0,10.1378,151.0,18.3317,1.0,3.60804,151.0
2013-09-01 05:00:00,25,18.0,1.0,-9999.0,1.0,-9999.0,1.0,1.0,1.0,13.0,1.0,13.0,1.0,10.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,338.327,1.0,91.2322,1.0,640.6,1.0,2.1,1.0,10.1156,1.0,17.9533,1.0,1.11332,151.0
2013-09-01 06:00:00,25,21.0,1.0,-9999.0,1.0,-9999.0,1.0,6.0,1.0,22.0,1.0,28.0,1.0,7.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,55.8802,1.0,91.2818,1.0,640.934,1.0,0.6,1.0,10.7078,1.0,17.8609,1.0,0.578099,151.0
2013-09-01 07:00:00,25,24.0,1.0,-9999.0,1.0,-9999.0,1.0,5.0,1.0,17.0,1.0,21.0,1.0,10.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,25.705,1.0,88.7626,1.0,641.311,1.0,0.0,1.0,43.3961,1.0,18.2243,1.0,2.68571,151.0
2013-09-01 08:00:00,25,23.0,1.0,-9999.0,1.0,-9999.0,1.0,9.0,1.0,17.0,1.0,26.0,1.0,10.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.9065,1.0,83.3313,1.0,641.803,1.0,0.0,1.0,169.6,1.0,19.5406,1.0,1.25784,151.0
2013-09-01 09:00:00,25,17.0,1.0,-9999.0,1.0,-9999.0,1.0,7.0,1.0,11.0,1.0,18.0,1.0,21.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,41.1264,1.0,70.3653,1.0,641.854,1.0,0.0,1.0,436.474,1.0,21.4093,1.0,5.24934,151.0
