Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2013-07-01 00:00:00,25,11.0,1.0,-9999.0,1.0,-9999.0,1.0,1.0,1.0,11.0,1.0,12.0,1.0,12.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,40.031,1.0,89.3396,1.0,642.79,1.0,1.8,1.0,10.0806,151.0,17.9131,1.0,3.68184,151.0
2013-07-01 01:00:00,25,8.0,1.0,-9999.0,1.0,-9999.0,1.0,3.0,1.0,14.0,1.0,17.0,1.0,9.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,59.8493,1.0,92.5823,1.0,642.741,1.0,4.2,1.0,10.0889,151.0,17.565,1.0,2.74375,151.0
2013-07-01 02:00:00,25,17.0,1.0,-9999.0,1.0,-9999.0,1.0,1.0,1.0,13.0,1.0,13.0,1.0,10.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,38.3123,1.0,90.9956,1.0,642.144,1.0,0.1,1.0,10.1261,151.0,17.6963,1.0,3.19346,151.0
2013-07-01 03:00:00,25,10.0,1.0,-9999.0,1.0,-9999.0,1.0,-9964.0,151.0,9.0,1.0,7.0,1.0,11.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,36.5229,1.0,89.2788,1.0,641.98,1.0,0.0,1.0,10.0778,151.0,17.52,1.0,2.04387,151.0
2013-07-01 04:00:00,25,11.0,1.0,-9999.0,1.0,-9999.0,1.0,2.0,1.0,11.0,1.0,13.0,1.0,6.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,318.094,1.0,91.4995,1.0,641.944,1.0,0.1,1.0,10.0611,151.0,17.0972,1.0,0.725362,151.0
2013-07-01 05:00:00,25,9.0,1.0,-9999.0,1.0,-9999.0,1.0,7.0,1.0,11.0,1.0,18.0,1.0,4.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,300.045,1.0,93.5587,1.0,641.829,1.0,0.0,1.0,10.0711,1.0,16.8342,1.0,1.50498,151.0
2013-07-01 06:00:00,25,7.0,1.0,-9999.0,1.0,-9999.0,1.0,9.0,1.0,9.0,1.0,18.0,1.0,4.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,287.145,1.0,94.5528,1.0,642.098,1.0,0.0,1.0,10.6061,1.0,16.8694,1.0,1.14141,151.0
2013-07-01 07:00:00,25,24.0,1.0,-9999.0,1.0,-9999.0,1.0,30.0,1.0,12.0,1.0,42.0,1.0,4.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,329.965,1.0,94.4173,1.0,642.434,1.0,0.0,1.0,46.0767,1.0,17.3135,1.0,0.837023,151.0
2013-07-01 08:00:00,25,22.0,1.0,-9999.0,1.0,-9999.0,1.0,28.0,1.0,16.0,1.0,45.0,1.0,4.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,17.9083,1.0,88.3066,1.0,643.086,1.0,0.0,1.0,81.2161,1.0,18.3734,1.0,1.0523,151.0
2013-07-01 09:00:00,25,21.0,1.0,-9999.0,1.0,-9999.0,1.0,27.0,1.0,18.0,1.0,44.0,1.0,6.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,34.2458,1.0,83.6694,1.0,643.489,1.0,0.1,1.0,155.249,1.0,19.156,1.0,1.37736,151.0
2013-07-01 10:00:00,25,11.0,1.0,-9999.0,1.0,-9999.0,1.0,8.0,1.0,10.0,1.0,18.0,1.0,14.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,36.4182,1.0,75.7571,1.0,643.524,1.0,0.0,1.0,292.618,1.0,20.2509,1.0,3.64193,151.0
2013-07-01 11:00:00,25,21.0,1.0,-9999.0,1.0,-9999.0,1.0,5.0,1.0,8.0,1.0,14.0,1.0,18.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,64.7375,1.0,66.6836,1.0,643.261,1.0,0.0,1.0,422.685,1.0,21.9752,1.0,2.7045,151.0
2013-07-01 12:00:00,25,16.0,1.0,-9999.0,1.0,-9999.0,1.0,2.0,1.0,6.0,1.0,8.0,1.0,24.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,59.8363,1.0,59.1915,1.0,642.714,1.0,0.0,1.0,459.982,1.0,23.3015,1.0,2.49929,151.0
2013-07-01 13:00:00,25,17.0,1.0,-9999.0,1.0,-9999.0,1.0,2.0,1.0,8.0,1.0,11.0,1.0,23.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,55.5135,1.0,55.6241,1.0,642.186,1.0,0.0,1.0,340.729,1.0,23.9092,1.0,2.45861,151.0
2013-07-01 14:00:00,25,8.0,1.0,-9999.0,1.0,-9999.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,27.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,29.9671,1.0,55.216,1.0,641.542,1.0,0.0,1.0,500.419,1.0,24.2462,1.0,5.27643,151.0
2013-07-01 15:00:00,25,10.0,1.0,-9999.0,1.0,-9999.0,1.0,1.0,1.0,6.0,1.0,7.0,1.0,25.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,25.4518,1.0,54.2632,1.0,640.875,1.0,0.0,1.0,413.663,1.0,24.6682,1.0,5.33021,151.0
2013-07-01 16:00:00,25,12.0,1.0,-9999.0,1.0,-9999.0,1.0,2.0,1.0,8.0,1.0,9.0,1.0,22.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,19.6522,1.0,55.34,1.0,640.328,1.0,0.0,1.0,266.442,1.0,24.7238,1.0,4.38053,151.0
