Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2014-06-01 00:00:00,25,11.0,1.0,-9999.0,1.0,-9999.0,1.0,9.0,1.0,17.0,1.0,26.0,1.0,2.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,0.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2014-06-01 01:00:00,25,10.0,1.0,-9999.0,1.0,-9999.0,1.0,4.0,1.0,13.0,1.0,17.0,1.0,5.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,0.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2014-06-01 02:00:00,25,15.0,1.0,-9999.0,1.0,-9999.0,1.0,7.0,1.0,15.0,1.0,22.0,1.0,3.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,0.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2014-06-01 03:00:00,25,16.0,1.0,-9999.0,1.0,-9999.0,1.0,15.0,1.0,15.0,1.0,29.0,1.0,1.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,0.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2014-06-01 04:00:00,25,12.0,1.0,-9999.0,1.0,-9999.0,1.0,10.0,1.0,15.0,1.0,24.0,1.0,2.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,1.8,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2014-06-01 05:00:00,25,12.0,1.0,-9999.0,1.0,-9999.0,1.0,14.0,1.0,13.0,1.0,27.0,1.0,0.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,3.5,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2014-06-01 06:00:00,25,20.0,1.0,-9999.0,1.0,-9999.0,1.0,29.0,1.0,15.0,1.0,44.0,1.0,0.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,0.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2014-06-01 07:00:00,25,15.0,1.0,-9999.0,1.0,-9999.0,1.0,34.0,1.0,15.0,1.0,48.0,1.0,0.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,0.1,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2014-06-01 08:00:00,25,13.0,1.0,-9999.0,1.0,-9999.0,1.0,16.0,1.0,16.0,1.0,31.0,1.0,7.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,0.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2014-06-01 09:00:00,25,11.0,1.0,-9999.0,1.0,-9999.0,1.0,8.0,1.0,14.0,1.0,22.0,1.0,15.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,0.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2014-06-01 10:00:00,25,7.0,1.0,-9999.0,1.0,-9999.0,1.0,7.0,1.0,12.0,1.0,19.0,1.0,18.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,0.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2014-06-01 11:00:00,25,7.0,1.0,-9999.0,1.0,-9999.0,1.0,7.0,1.0,12.0,1.0,19.0,1.0,21.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,0.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2014-06-01 12:00:00,25,10.0,1.0,-9999.0,1.0,-9999.0,1.0,7.0,1.0,12.0,1.0,19.0,1.0,19.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,0.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2014-06-01 13:00:00,25,11.0,1.0,-9999.0,1.0,-9999.0,1.0,6.0,1.0,13.0,1.0,19.0,1.0,17.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,0.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2014-06-01 14:00:00,25,8.0,1.0,-9999.0,1.0,-9999.0,1.0,5.0,1.0,9.0,1.0,14.0,1.0,16.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,0.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2014-06-01 15:00:00,25,7.0,1.0,-9999.0,1.0,-9999.0,1.0,3.0,1.0,11.0,1.0,14.0,1.0,20.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,0.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2014-06-01 16:00:00,25,10.0,1.0,-9999.0,1.0,-9999.0,1.0,5.0,1.0,13.0,1.0,18.0,1.0,13.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,0.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2014-06-01 17:00:00,25,7.0,1.0,-9999.0,1.0,-9999.0,1.0,5.0,1.0,13.0,1.0,17.0,1.0,11.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,0.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2014-06-01 18:00:00,25,6.0,1.0,-9999.0,1.0,-9999.0,1.0,3.0,1.0,12.0,1.0,15.0,1.0,10.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,0.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
