Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2016-05-01 00:00:00,25,31.0,1.0,-9999.0,1.0,-9999.0,1.0,36.0,1.0,20.0,1.0,56.0,1.0,0.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,263.63,1.0,86.4718,1.0,641.399,1.0,0.0,1.0,0.0,1.0,19.5574,1.0,0.509866,1.0
2016-05-01 01:00:00,25,28.0,1.0,-9999.0,1.0,-9999.0,1.0,44.0,1.0,15.0,1.0,60.0,1.0,1.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,262.085,1.0,84.9625,1.0,641.273,1.0,0.1,1.0,0.0,1.0,19.1093,1.0,0.512277,1.0
2016-05-01 02:00:00,25,30.0,1.0,-9999.0,1.0,-9999.0,1.0,43.0,1.0,15.0,1.0,58.0,1.0,0.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,264.894,1.0,88.2054,1.0,640.951,1.0,0.2,1.0,0.0,1.0,18.7253,1.0,-9999.0,151.0
2016-05-01 03:00:00,25,35.0,1.0,-9999.0,1.0,-9999.0,1.0,60.0,1.0,15.0,1.0,75.0,1.0,1.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,252.595,1.0,88.4618,1.0,640.428,1.0,0.0,1.0,0.0,1.0,18.6726,1.0,0.79192,1.0
2016-05-01 04:00:00,25,33.0,1.0,-9999.0,1.0,-9999.0,1.0,31.0,1.0,16.0,1.0,47.0,1.0,1.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,243.889,1.0,83.4529,1.0,640.209,1.0,0.0,1.0,0.0,1.0,18.9632,1.0,0.739087,1.0
2016-05-01 05:00:00,25,25.0,1.0,-9999.0,1.0,-9999.0,1.0,37.0,1.0,14.0,1.0,51.0,1.0,0.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,243.429,1.0,81.1336,1.0,640.544,1.0,0.0,1.0,0.0,1.0,19.02,1.0,0.215499,1.0
2016-05-01 06:00:00,25,25.0,1.0,-9999.0,1.0,-9999.0,1.0,40.0,1.0,12.0,1.0,51.0,1.0,1.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,264.6,1.0,83.8268,1.0,640.959,1.0,0.0,1.0,0.0,1.0,18.4092,1.0,0.704079,1.0
2016-05-01 07:00:00,25,40.0,1.0,-9999.0,1.0,-9999.0,1.0,47.0,1.0,11.0,1.0,58.0,1.0,0.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,264.552,1.0,87.3649,1.0,641.296,1.0,0.4,1.0,16.3655,1.0,18.1371,1.0,0.471473,1.0
2016-05-01 08:00:00,25,32.0,1.0,-9999.0,1.0,-9999.0,1.0,37.0,1.0,11.0,1.0,48.0,1.0,0.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,268.115,1.0,87.4718,1.0,641.911,1.0,0.1,1.0,84.2942,1.0,18.6268,1.0,0.468546,1.0
2016-05-01 09:00:00,25,45.0,1.0,-9999.0,1.0,-9999.0,1.0,46.0,1.0,22.0,1.0,68.0,1.0,0.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,287.69,1.0,77.3408,1.0,642.158,1.0,0.0,1.0,257.591,1.0,20.6392,1.0,0.332584,1.0
2016-05-01 10:00:00,25,50.0,1.0,-9999.0,1.0,-9999.0,1.0,23.0,1.0,28.0,1.0,51.0,1.0,4.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,254.5,1.0,68.1071,1.0,642.011,1.0,0.0,1.0,390.964,1.0,22.4647,1.0,0.320234,1.0
