Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2016-10-01 00:00:00,25,27.0,1.0,-9999.0,1.0,-9999.0,1.0,20.2226,151.0,11.2379,151.0,31.4561,151.0,4.4976,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,19.7031,1.0,81.2085,1.0,641.117,1.0,0.0,1.0,-0.00361111,151.0,19.3843,1.0,0.552261,1.0
2016-10-01 01:00:00,25,29.0,1.0,-9999.0,1.0,-9999.0,1.0,27.0715,151.0,8.56986,151.0,35.64,151.0,7.4947,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,351.985,1.0,82.4539,1.0,640.628,1.0,0.0,1.0,0.0,1.0,19.1971,1.0,0.564314,1.0
2016-10-01 02:00:00,25,23.0,1.0,-9999.0,1.0,-9999.0,1.0,26.0812,151.0,7.46403,151.0,33.5428,151.0,5.68871,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,274.435,1.0,82.3857,1.0,640.049,1.0,0.0,1.0,-0.0180556,151.0,18.6075,1.0,0.436663,1.0
2016-10-01 03:00:00,25,21.0,1.0,-9999.0,1.0,-9999.0,1.0,25.3282,151.0,6.43389,151.0,31.756,151.0,5.6829,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,259.346,1.0,78.2103,1.0,639.763,1.0,0.0,1.0,-0.00722222,151.0,18.8735,1.0,0.767628,1.0
2016-10-01 04:00:00,25,16.0,1.0,-9999.0,1.0,-9999.0,1.0,18.6736,151.0,2.80639,151.0,21.4814,151.0,5.4041,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,255.568,1.0,75.2717,1.0,639.679,1.0,0.0,1.0,-0.00361111,151.0,19.1843,1.0,0.556444,1.0
2016-10-01 05:00:00,25,12.0,1.0,-9999.0,1.0,-9999.0,1.0,15.1439,151.0,4.98,151.0,20.1175,151.0,2.36321,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,265.936,1.0,74.2328,1.0,639.916,1.0,0.0,1.0,0.0,1.0,19.2514,1.0,0.475093,1.0
2016-10-01 06:00:00,25,18.0,1.0,-9999.0,1.0,-9999.0,1.0,19.5353,151.0,4.26722,151.0,23.8033,151.0,9.44431,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,260.027,1.0,75.2606,1.0,640.241,1.0,0.0,1.0,0.595833,1.0,19.1868,1.0,0.585729,1.0
2016-10-01 07:00:00,25,22.0,1.0,-9999.0,1.0,-9999.0,1.0,17.0279,151.0,6.84444,151.0,23.8694,151.0,3.57907,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,241.758,1.0,72.3386,1.0,640.641,1.0,0.0,1.0,61.0675,1.0,19.8632,1.0,-9999.0,151.0
2016-10-01 08:00:00,25,19.0,1.0,-9999.0,1.0,-9999.0,1.0,14.9111,151.0,6.55792,151.0,21.4704,151.0,7.29097,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,245.152,1.0,67.1908,1.0,641.046,1.0,0.0,1.0,141.971,1.0,20.9989,1.0,0.721104,1.0
2016-10-01 09:00:00,25,17.0,1.0,-9999.0,1.0,-9999.0,1.0,13.3722,151.0,5.76236,151.0,19.1353,151.0,13.1073,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,232.092,1.0,59.9736,1.0,641.325,1.0,0.0,1.0,273.065,1.0,22.5024,1.0,-9999.0,151.0
