Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2016-07-01 00:00:00,25,19.0,1.0,-9999.0,1.0,-9999.0,1.0,9.34861,1.0,19.0478,1.0,28.3985,1.0,1.97458,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,17.7708,1.0,66.2763,1.0,640.869,1.0,0.0,1.0,0.0,1.0,22.2149,1.0,0.964761,1.0
2016-07-01 01:00:00,25,18.0,1.0,-9999.0,1.0,-9999.0,1.0,10.0531,1.0,19.466,1.0,29.5208,1.0,0.7925,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,340.476,1.0,67.0122,1.0,640.575,1.0,0.0,1.0,0.0,1.0,21.8836,1.0,0.358019,1.0
2016-07-01 02:00:00,25,23.0,1.0,-9999.0,1.0,-9999.0,1.0,20.4939,1.0,22.0515,1.0,42.5499,1.0,-0.635278,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,347.269,1.0,71.1386,1.0,639.985,1.0,0.0,1.0,0.0,1.0,21.2458,1.0,0.519276,1.0
2016-07-01 03:00:00,25,25.0,1.0,-9999.0,1.0,-9999.0,1.0,16.9424,1.0,17.7783,1.0,34.7251,1.0,-0.704445,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,275.59,1.0,73.6597,1.0,639.75,1.0,0.0,1.0,0.0,1.0,20.3835,1.0,0.50978,1.0
2016-07-01 04:00:00,25,21.0,1.0,-9999.0,1.0,-9999.0,1.0,13.0729,1.0,14.0507,1.0,27.1233,1.0,-0.822083,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,271.297,1.0,75.6019,1.0,639.674,1.0,0.0,1.0,0.0,1.0,19.3037,1.0,0.406595,1.0
2016-07-01 05:00:00,25,24.0,1.0,-9999.0,1.0,-9999.0,1.0,23.4246,1.0,12.9754,1.0,36.3978,1.0,-0.684861,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,267.16,1.0,73.748,1.0,639.951,1.0,0.0,1.0,0.0,1.0,19.2872,1.0,0.555224,1.0
2016-07-01 06:00:00,25,32.0,1.0,-9999.0,1.0,-9999.0,1.0,71.601,1.0,15.8986,1.0,87.4975,1.0,-0.590139,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,281.212,1.0,75.5919,1.0,640.306,1.0,0.0,1.0,0.126389,1.0,18.9626,1.0,0.47,1.0
2016-07-01 07:00:00,25,34.0,1.0,-9999.0,1.0,-9999.0,1.0,88.1099,1.0,17.0994,1.0,105.203,1.0,-0.465833,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,298.565,1.0,74.7589,1.0,640.773,1.0,0.0,1.0,42.0731,1.0,19.3256,1.0,0.341768,1.0
2016-07-01 08:00:00,25,45.0,1.0,-9999.0,1.0,-9999.0,1.0,61.1535,1.0,22.8467,1.0,84.0024,1.0,0.70375,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,359.576,1.0,66.0325,1.0,641.21,1.0,0.0,1.0,209.101,1.0,21.4431,1.0,0.654311,1.0
2016-07-01 09:00:00,25,41.0,1.0,-9999.0,1.0,-9999.0,1.0,28.9167,1.0,34.8724,1.0,63.7886,1.0,5.12305,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,147.114,1.0,57.7975,1.0,641.322,1.0,0.0,1.0,379.683,1.0,23.6078,1.0,0.0146648,1.0
2016-07-01 10:00:00,25,35.0,1.0,-9999.0,1.0,-9999.0,1.0,17.0115,1.0,38.6958,1.0,55.7097,1.0,13.3519,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,279.033,1.0,49.1694,1.0,640.992,1.0,0.0,1.0,570.303,1.0,25.9406,1.0,0.365488,1.0
2016-07-01 11:00:00,25,20.0,1.0,-9999.0,1.0,-9999.0,1.0,5.24889,1.0,13.8978,1.0,19.1424,1.0,18.7235,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,6.9122,1.0,39.891,1.0,640.783,1.0,0.0,1.0,548.351,1.0,27.8296,1.0,0.187275,1.0
