Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2015-10-01 00:00:00,25,26.0,1.0,-9999.0,1.0,-9999.0,1.0,44.0,1.0,23.0,1.0,67.0,1.0,0.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,269.418,1.0,80.9592,1.0,640.708,1.0,0.0,1.0,0.0274444,1.0,17.2329,1.0,0.638653,1.0
2015-10-01 01:00:00,25,23.0,1.0,-9999.0,1.0,-9999.0,1.0,22.0,1.0,20.0,1.0,42.0,1.0,0.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,262.0,1.0,81.05,1.0,640.336,1.0,0.0,1.0,0.01,1.0,17.1,1.0,0.77,1.0
2015-10-01 02:00:00,25,27.0,1.0,-9999.0,1.0,-9999.0,1.0,40.0,1.0,19.0,1.0,59.0,1.0,0.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,255.8,1.0,84.56,1.0,640.036,1.0,0.0,1.0,0.01,1.0,17.5,1.0,0.65,1.0
2015-10-01 03:00:00,25,25.0,1.0,-9999.0,1.0,-9999.0,1.0,30.0,1.0,16.0,1.0,46.0,1.0,0.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,263.6,1.0,83.54,1.0,639.585,1.0,0.0,1.0,0.01,1.0,17.7,1.0,0.55,1.0
2015-10-01 04:00:00,25,22.0,1.0,-9999.0,1.0,-9999.0,1.0,23.0,1.0,19.0,1.0,42.0,1.0,0.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,277.6,1.0,81.03,1.0,639.585,1.0,0.0,1.0,0.04,1.0,17.9,1.0,0.51,1.0
2015-10-01 05:00:00,25,31.0,1.0,-9999.0,1.0,-9999.0,1.0,29.0,1.0,18.0,1.0,47.0,1.0,0.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,266.5,1.0,82.6,1.0,639.735,1.0,0.0,1.0,0.04,1.0,17.8,1.0,0.52,1.0
2015-10-01 06:00:00,25,39.0,1.0,-9999.0,1.0,-9999.0,1.0,58.0,1.0,18.0,1.0,76.0,1.0,0.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,270.8,1.0,82.68,1.0,640.111,1.0,0.0,1.0,0.45,1.0,17.7,1.0,0.61,1.0
2015-10-01 07:00:00,25,64.0,1.0,-9999.0,1.0,-9999.0,1.0,101.0,1.0,21.0,1.0,122.0,1.0,1.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,261.7,1.0,84.2,1.0,640.561,1.0,0.9,1.0,14.59,1.0,18.0,1.0,0.46,1.0
2015-10-01 08:00:00,25,60.0,1.0,-9999.0,1.0,-9999.0,1.0,91.0,1.0,25.0,1.0,116.0,1.0,0.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,259.5,1.0,91.23,1.0,641.311,1.0,1.5,1.0,28.68,1.0,17.5,1.0,1.08,1.0
2015-10-01 09:00:00,25,50.0,1.0,-9999.0,1.0,-9999.0,1.0,56.0,1.0,32.0,1.0,88.0,1.0,1.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,277.8,1.0,92.53,1.0,641.836,1.0,6.3,1.0,72.8,1.0,17.6,1.0,0.57,1.0
2015-10-01 10:00:00,25,74.0,1.0,-9999.0,1.0,-9999.0,1.0,76.0,1.0,48.0,1.0,125.0,1.0,2.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,83.9,1.0,88.25,1.0,641.911,1.0,0.0,1.0,209.09,1.0,19.2,1.0,0.77,1.0
2015-10-01 11:00:00,25,37.0,1.0,-9999.0,1.0,-9999.0,1.0,28.0,1.0,41.0,1.0,68.0,1.0,6.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,9.7,1.0,72.44,1.0,641.611,1.0,0.0,1.0,299.85,1.0,22.1,1.0,0.76,1.0
