Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2016-08-01 00:00:00,25,17.0,1.0,-9999.0,1.0,-9999.0,1.0,4.45681,1.0,8.10819,1.0,12.5689,1.0,7.75639,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,354.268,1.0,75.9836,1.0,640.743,1.0,0.0,1.0,0.00361111,1.0,21.2865,1.0,2.72801,1.0
2016-08-01 01:00:00,25,12.0,1.0,-9999.0,1.0,-9999.0,1.0,3.40306,1.0,6.87764,1.0,10.2831,1.0,5.79333,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,355.414,1.0,75.28,1.0,640.499,1.0,0.0,1.0,0.0,1.0,20.9804,1.0,2.4617,1.0
2016-08-01 02:00:00,25,21.0,1.0,-9999.0,1.0,-9999.0,1.0,3.31847,1.0,7.14417,1.0,10.4639,1.0,3.94819,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,58.3435,1.0,76.1167,1.0,640.123,1.0,0.0,1.0,0.0,1.0,20.8392,1.0,1.49505,1.0
2016-08-01 03:00:00,25,29.0,1.0,-9999.0,1.0,-9999.0,1.0,5.44111,1.0,7.70139,1.0,13.1367,1.0,2.15722,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,33.3183,1.0,79.1454,1.0,640.23,1.0,0.0,1.0,0.00361111,1.0,20.6497,1.0,1.21054,1.0
2016-08-01 04:00:00,25,22.0,1.0,-9999.0,1.0,-9999.0,1.0,6.63583,1.0,6.80792,1.0,13.4479,1.0,2.405,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,9.17045,1.0,80.9497,1.0,640.41,1.0,0.0,1.0,0.0,1.0,20.2996,1.0,1.55415,1.0
2016-08-01 05:00:00,25,24.0,1.0,-9999.0,1.0,-9999.0,1.0,6.91986,1.0,6.22611,1.0,13.1444,1.0,0.911806,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.99537,1.0,83.2265,1.0,640.595,1.0,0.6,1.0,0.0,1.0,19.6496,1.0,2.0721,1.0
2016-08-01 06:00:00,25,19.0,1.0,-9999.0,1.0,-9999.0,1.0,6.85375,1.0,6.44125,1.0,13.2949,1.0,0.618889,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,359.594,1.0,80.1283,1.0,640.711,1.0,0.0,1.0,0.0,1.0,19.191,1.0,2.64308,1.0
2016-08-01 07:00:00,25,23.0,1.0,-9999.0,1.0,-9999.0,1.0,13.6151,1.0,7.30167,1.0,20.9206,1.0,0.124583,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,26.2311,1.0,76.6851,1.0,640.914,1.0,0.0,1.0,28.9142,1.0,19.2096,1.0,1.61178,1.0
2016-08-01 08:00:00,25,34.0,1.0,-9999.0,1.0,-9999.0,1.0,49.4396,1.0,-9999.0,151.0,59.3217,1.0,0.584861,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,51.5349,1.0,78.4997,1.0,641.318,1.0,0.0,1.0,129.346,1.0,19.1869,1.0,2.04319,1.0
2016-08-01 09:00:00,25,26.0,1.0,-9999.0,1.0,-9999.0,1.0,52.8592,1.0,11.38,1.0,64.2472,1.0,4.21389,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,66.5731,1.0,69.2689,1.0,641.797,1.0,0.0,1.0,446.023,1.0,21.0303,1.0,2.08348,1.0
