Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2014-02-01 00:00:00,25,-9964.0,151.0,-9999.0,1.0,-9999.0,1.0,1.0,1.0,13.0,1.0,14.0,1.0,14.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,18.1582,1.0,77.5182,1.0,639.531,1.0,0.0,1.0,10.1817,151.0,20.8406,1.0,6.36774,151.0
2014-02-01 01:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,1.0,1.0,15.0,1.0,16.0,1.0,11.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,31.0036,1.0,78.6716,1.0,639.36,1.0,0.0,1.0,10.1561,151.0,20.6129,1.0,4.07708,151.0
2014-02-01 02:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,1.0,1.0,12.0,1.0,13.0,1.0,13.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,34.1956,1.0,79.2793,1.0,639.007,1.0,0.0,1.0,10.1594,151.0,20.3656,1.0,3.94032,151.0
2014-02-01 03:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,1.0,1.0,13.0,1.0,14.0,1.0,11.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,29.3441,1.0,81.4875,1.0,638.711,1.0,0.0,1.0,10.119,151.0,19.9331,1.0,4.20273,151.0
2014-02-01 04:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,1.0,1.0,12.0,1.0,13.0,1.0,12.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,28.1023,1.0,82.1074,1.0,638.63,1.0,0.0,1.0,10.135,151.0,19.6042,1.0,4.02551,151.0
2014-02-01 05:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,0.0,1.0,9.0,1.0,9.0,1.0,17.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.6173,1.0,80.8276,1.0,638.768,1.0,0.0,1.0,10.14,1.0,19.4954,1.0,5.51487,151.0
2014-02-01 06:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,9.0,1.0,19.0,1.0,29.0,1.0,9.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,32.2253,1.0,79.4612,1.0,639.117,1.0,0.0,1.0,10.1439,1.0,19.6058,1.0,2.86628,151.0
2014-02-01 07:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,21.0,1.0,27.0,1.0,48.0,1.0,3.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,32.5522,1.0,79.7048,1.0,639.436,1.0,0.0,1.0,13.3272,1.0,19.5521,1.0,4.22593,151.0
2014-02-01 08:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,34.0,1.0,29.0,1.0,63.0,1.0,2.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,34.741,1.0,80.4102,1.0,639.992,1.0,0.0,1.0,44.8067,1.0,19.619,1.0,3.26918,151.0
2014-02-01 09:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,62.0,1.0,34.0,1.0,96.0,1.0,2.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,69.7036,1.0,76.6554,1.0,640.477,1.0,0.0,1.0,99.0683,1.0,20.4916,1.0,2.70664,151.0
2014-02-01 10:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,24.0,1.0,26.0,1.0,50.0,1.0,11.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,35.1777,1.0,69.4961,1.0,640.581,1.0,0.0,1.0,342.922,1.0,21.9929,1.0,4.18865,151.0
2014-02-01 11:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,11.0,1.0,19.0,1.0,30.0,1.0,21.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,59.6098,1.0,58.7653,1.0,640.07,1.0,0.0,1.0,497.158,1.0,24.2618,1.0,4.24399,151.0
2014-02-01 12:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,9.0,1.0,19.0,1.0,28.0,1.0,23.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,54.4316,1.0,51.8404,1.0,639.451,1.0,0.0,1.0,556.778,1.0,25.7665,1.0,4.46938,151.0
2014-02-01 13:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,11.0,1.0,20.0,1.0,30.0,1.0,24.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,53.6255,1.0,45.1471,1.0,638.686,1.0,0.0,1.0,722.779,1.0,27.5974,1.0,4.61908,151.0
2014-02-01 14:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,8.0,1.0,18.0,1.0,26.0,1.0,24.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,31.3339,1.0,43.6841,1.0,637.89,1.0,0.0,1.0,613.36,1.0,28.1348,1.0,6.2173,151.0
2014-02-01 15:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,9.0,1.0,20.0,1.0,28.0,1.0,18.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,30.5117,1.0,42.8543,1.0,637.224,1.0,0.0,1.0,289.758,1.0,27.8437,1.0,4.67927,151.0
2014-02-01 16:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,23.0,1.0,28.0,1.0,51.0,1.0,8.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,48.3772,1.0,43.2145,1.0,636.877,1.0,0.0,1.0,102.913,1.0,27.3649,1.0,3.72519,151.0
2014-02-01 17:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,32.0,1.0,25.0,1.0,57.0,1.0,5.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,85.4855,1.0,37.8093,1.0,636.935,1.0,0.0,1.0,60.515,1.0,27.1741,1.0,2.62502,151.0
2014-02-01 18:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,22.0,1.0,27.0,1.0,48.0,1.0,4.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,67.5986,1.0,45.5443,1.0,637.462,1.0,0.0,1.0,49.7044,1.0,26.4819,1.0,2.23091,151.0
2014-02-01 19:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,17.0,1.0,28.0,1.0,46.0,1.0,5.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,31.8996,1.0,57.689,1.0,638.004,1.0,0.0,1.0,11.7772,1.0,24.3771,1.0,4.20699,151.0
2014-02-01 20:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,5.0,1.0,22.0,1.0,27.0,1.0,11.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,14.8104,1.0,69.9222,1.0,638.786,1.0,0.0,1.0,10.145,151.0,22.5207,1.0,5.61819,151.0
2014-02-01 21:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,2.0,1.0,18.0,1.0,20.0,1.0,12.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,15.4164,1.0,76.8709,1.0,639.421,1.0,0.0,1.0,10.1439,151.0,21.4991,1.0,7.4083,151.0
2014-02-01 22:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,5.0,1.0,20.0,1.0,25.0,1.0,8.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.2284,1.0,78.796,1.0,639.886,1.0,0.0,1.0,10.1372,151.0,21.118,1.0,7.03463,151.0
2014-02-01 23:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,3.0,1.0,18.0,1.0,21.0,1.0,8.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,24.4734,1.0,79.3802,1.0,640.192,1.0,0.0,1.0,10.14,151.0,20.9202,1.0,5.40821,151.0
2014-02-02 00:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,4.0,1.0,17.0,1.0,21.0,1.0,7.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,41.9294,1.0,80.7143,1.0,640.215,1.0,0.0,1.0,10.1439,151.0,20.5394,1.0,3.67135,151.0
2014-02-02 01:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,3.0,1.0,16.0,1.0,19.0,1.0,9.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,41.2255,1.0,80.1206,1.0,639.938,1.0,0.0,1.0,10.1428,151.0,20.3948,1.0,3.2178,151.0
2014-02-02 02:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,2.0,1.0,15.0,1.0,17.0,1.0,10.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,37.749,1.0,80.2363,1.0,639.47,1.0,0.0,1.0,10.1302,151.0,20.2626,1.0,3.82129,151.0
2014-02-02 03:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,2.0,1.0,16.0,1.0,18.0,1.0,7.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,38.7573,1.0,80.4372,1.0,639.189,1.0,0.0,1.0,10.0957,151.0,20.1011,1.0,3.25216,151.0
2014-02-02 04:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,1.0,1.0,14.0,1.0,15.0,1.0,9.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,25.1883,1.0,81.0877,1.0,639.062,1.0,0.0,1.0,10.125,151.0,19.8896,1.0,4.18574,151.0
2014-02-02 05:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,1.0,1.0,12.0,1.0,12.0,1.0,10.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,21.0779,1.0,81.2671,1.0,639.15,1.0,0.0,1.0,10.1222,1.0,19.7428,1.0,4.14316,151.0
2014-02-02 06:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,1.0,1.0,14.0,1.0,16.0,1.0,8.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,25.3778,1.0,80.2904,1.0,639.541,1.0,0.0,1.0,10.1272,1.0,19.8121,1.0,2.51392,151.0
2014-02-02 07:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,19.0,1.0,22.0,1.0,40.0,1.0,2.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,56.2024,1.0,82.7291,1.0,639.987,1.0,0.0,1.0,16.1911,1.0,19.5406,1.0,2.63236,151.0
2014-02-02 08:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,5.0,1.0,13.0,1.0,18.0,1.0,8.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,18.4551,1.0,81.459,1.0,640.544,1.0,0.0,1.0,71.3928,1.0,19.7778,1.0,4.47601,151.0
2014-02-02 09:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,8.0,1.0,17.0,1.0,25.0,1.0,12.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,45.3317,1.0,76.8107,1.0,640.928,1.0,0.0,1.0,94.1883,1.0,20.1937,1.0,4.17866,151.0
2014-02-02 10:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,9.0,1.0,21.0,1.0,29.0,1.0,11.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,59.1578,1.0,77.3818,1.0,641.112,1.0,0.8,1.0,83.5528,1.0,20.1424,1.0,3.27262,151.0
2014-02-02 11:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,14.0,1.0,24.0,1.0,38.0,1.0,9.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,80.802,1.0,80.9928,1.0,640.986,1.0,0.3,1.0,194.397,1.0,20.288,1.0,1.5742,151.0
2014-02-02 12:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,3.0,1.0,11.0,1.0,14.0,1.0,24.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,64.2393,1.0,65.3273,1.0,640.427,1.0,0.0,1.0,349.148,1.0,22.9579,1.0,1.65891,151.0
2014-02-02 13:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,3.0,1.0,17.0,1.0,20.0,1.0,25.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,52.5131,1.0,59.5104,1.0,639.903,1.0,0.0,1.0,266.728,1.0,23.9373,1.0,1.33377,151.0
2014-02-02 14:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,3.0,1.0,14.0,1.0,17.0,1.0,29.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,52.5856,1.0,53.7718,1.0,639.241,1.0,0.0,1.0,371.31,1.0,25.1292,1.0,1.11193,151.0
2014-02-02 15:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,1.0,1.0,10.0,1.0,11.0,1.0,29.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,19.2417,1.0,48.4072,1.0,638.633,1.0,0.0,1.0,369.631,1.0,26.7364,1.0,1.94778,151.0
2014-02-02 16:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,1.0,1.0,11.0,1.0,13.0,1.0,24.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,17.6762,1.0,54.4148,1.0,638.159,1.0,0.0,1.0,177.029,1.0,25.2067,1.0,3.27744,151.0
2014-02-02 17:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,1.0,1.0,10.0,1.0,11.0,1.0,25.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,353.266,1.0,54.9222,1.0,637.959,1.0,0.0,1.0,170.979,1.0,25.5016,1.0,2.14263,151.0
2014-02-02 18:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,3.0,1.0,22.0,1.0,25.0,1.0,16.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,46.2268,1.0,56.0226,1.0,638.222,1.0,0.0,1.0,59.2711,1.0,25.0839,1.0,0.900074,151.0
2014-02-02 19:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,10.0,1.0,29.0,1.0,39.0,1.0,7.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,38.8359,1.0,62.8128,1.0,638.588,1.0,0.0,1.0,11.0344,1.0,23.4788,1.0,1.74351,151.0
