Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2013-11-01 00:00:00,25,17.0,1.0,-9999.0,1.0,-9999.0,1.0,13.0,1.0,18.0,1.0,32.0,1.0,6.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,57.1983,1.0,77.6372,1.0,641.281,1.0,0.0,1.0,10.1928,151.0,19.1947,1.0,2.32904,151.0
2013-11-01 01:00:00,25,11.0,1.0,-9999.0,1.0,-9999.0,1.0,12.0,1.0,17.0,1.0,29.0,1.0,4.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,23.307,1.0,82.5687,1.0,640.897,1.0,0.0,1.0,10.2028,151.0,18.2247,1.0,1.58776,151.0
2013-11-01 02:00:00,25,18.0,1.0,-9999.0,1.0,-9999.0,1.0,15.0,1.0,13.0,1.0,28.0,1.0,4.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,289.904,1.0,84.2926,1.0,640.59,1.0,0.0,1.0,10.18,151.0,17.4752,1.0,1.05013,151.0
2013-11-01 03:00:00,25,17.0,1.0,-9999.0,1.0,-9999.0,1.0,17.0,1.0,10.0,1.0,27.0,1.0,4.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,282.794,1.0,86.2046,1.0,640.268,1.0,0.0,1.0,10.2289,151.0,17.0849,1.0,1.26191,151.0
2013-11-01 04:00:00,25,16.0,1.0,-9999.0,1.0,-9999.0,1.0,14.0,1.0,12.0,1.0,26.0,1.0,4.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,259.882,1.0,85.4133,1.0,640.248,1.0,0.0,1.0,10.1912,151.0,17.501,1.0,1.16258,151.0
2013-11-01 05:00:00,25,22.0,1.0,-9999.0,1.0,-9999.0,1.0,12.0,1.0,13.0,1.0,25.0,1.0,4.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,237.498,1.0,84.2289,1.0,640.591,1.0,0.1,1.0,10.18,1.0,17.5309,1.0,0.970358,151.0
2013-11-01 06:00:00,25,20.0,1.0,-9999.0,1.0,-9999.0,1.0,16.0,1.0,17.0,1.0,34.0,1.0,4.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,255.268,1.0,86.1585,1.0,640.813,1.0,0.5,1.0,12.7061,1.0,16.3922,1.0,1.11044,151.0
2013-11-01 07:00:00,25,21.0,1.0,-9999.0,1.0,-9999.0,1.0,31.0,1.0,14.0,1.0,45.0,1.0,4.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,306.302,1.0,88.9049,1.0,640.932,1.0,0.1,1.0,70.1821,1.0,16.632,1.0,0.54166,151.0
2013-11-01 08:00:00,25,43.0,1.0,-9999.0,1.0,-9999.0,1.0,41.0,1.0,26.0,1.0,68.0,1.0,8.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,130.625,1.0,67.5144,1.0,641.614,1.0,0.0,1.0,294.153,1.0,20.652,1.0,0.894906,151.0
2013-11-01 09:00:00,25,26.0,1.0,-9999.0,1.0,-9999.0,1.0,11.0,1.0,24.0,1.0,35.0,1.0,14.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,255.048,1.0,58.538,1.0,641.996,1.0,0.0,1.0,325.141,1.0,22.1216,1.0,1.15352,151.0
2013-11-01 10:00:00,25,16.0,1.0,-9999.0,1.0,-9999.0,1.0,8.0,1.0,23.0,1.0,31.0,1.0,18.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,190.552,1.0,48.812,1.0,641.805,1.0,0.0,1.0,490.271,1.0,24.3611,1.0,0.937986,151.0
2013-11-01 11:00:00,25,13.0,1.0,-9999.0,1.0,-9999.0,1.0,3.0,1.0,15.0,1.0,18.0,1.0,23.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,238.661,1.0,45.041,1.0,641.383,1.0,0.0,1.0,463.743,1.0,25.1838,1.0,1.35134,151.0
2013-11-01 12:00:00,25,12.0,1.0,-9999.0,1.0,-9999.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,24.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,226.888,1.0,42.206,1.0,640.518,1.0,0.0,1.0,686.714,1.0,27.083,1.0,1.43085,151.0
2013-11-01 13:00:00,25,10.0,1.0,-9999.0,1.0,-9999.0,1.0,1.0,1.0,9.0,1.0,10.0,1.0,22.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,226.542,1.0,41.6118,1.0,639.562,1.0,0.0,1.0,498.203,1.0,27.0394,1.0,1.57448,151.0
2013-11-01 14:00:00,25,6.0,1.0,-9999.0,1.0,-9999.0,1.0,1.0,1.0,7.0,1.0,8.0,1.0,19.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,214.114,1.0,41.2234,1.0,638.852,1.0,0.0,1.0,471.323,1.0,27.1396,1.0,1.35365,151.0
2013-11-01 15:00:00,25,6.0,1.0,-9999.0,1.0,-9999.0,1.0,2.0,1.0,12.0,1.0,14.0,1.0,16.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,225.843,1.0,45.1342,1.0,638.221,1.0,0.0,1.0,260.28,1.0,26.1087,1.0,1.39933,151.0
2013-11-01 16:00:00,25,19.0,1.0,-9999.0,1.0,-9999.0,1.0,4.0,1.0,15.0,1.0,19.0,1.0,13.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,223.296,1.0,49.8074,1.0,638.193,1.0,0.0,1.0,165.971,1.0,25.0135,1.0,0.935742,151.0
2013-11-01 17:00:00,25,11.0,1.0,-9999.0,1.0,-9999.0,1.0,2.0,1.0,14.0,1.0,15.0,1.0,8.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,257.605,1.0,50.3399,1.0,638.581,1.0,0.0,1.0,77.8322,1.0,23.51,1.0,1.9889,151.0
2013-11-01 18:00:00,25,11.0,1.0,-9999.0,1.0,-9999.0,1.0,8.0,1.0,20.0,1.0,28.0,1.0,5.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,270.171,1.0,57.4899,1.0,638.995,1.0,0.0,1.0,19.2611,1.0,22.4652,1.0,0.588737,151.0
2013-11-01 19:00:00,25,21.0,1.0,-9999.0,1.0,-9999.0,1.0,14.0,1.0,23.0,1.0,37.0,1.0,5.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,15.7438,1.0,68.2072,1.0,639.793,1.0,0.0,1.0,10.165,1.0,21.2701,1.0,3.3003,151.0
