Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2014-08-01 00:00:00,25,29.0,1.0,-9999.0,1.0,-9999.0,1.0,7.0,1.0,22.0,1.0,28.0,1.0,6.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,34.4948,1.0,57.5937,1.0,641.617,1.0,0.0,1.0,-5.32688,151.0,22.0051,1.0,2.15377,1.0
2014-08-01 01:00:00,25,27.0,1.0,-9999.0,1.0,-9999.0,1.0,6.0,1.0,22.0,1.0,27.0,1.0,6.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,40.8703,1.0,59.6379,1.0,641.291,1.0,0.0,1.0,-5.25545,151.0,21.5795,1.0,1.59853,1.0
2014-08-01 02:00:00,25,25.0,1.0,-9999.0,1.0,-9999.0,1.0,8.0,1.0,24.0,1.0,31.0,1.0,3.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,36.7647,1.0,61.9359,1.0,640.844,1.0,0.0,1.0,-5.27155,151.0,21.1142,1.0,1.38885,1.0
2014-08-01 03:00:00,25,22.0,1.0,-9999.0,1.0,-9999.0,1.0,8.0,1.0,23.0,1.0,31.0,1.0,2.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,351.675,1.0,66.9673,1.0,640.249,1.0,0.0,1.0,-5.25213,151.0,20.017,1.0,0.344968,1.0
2014-08-01 04:00:00,25,33.0,1.0,-9999.0,1.0,-9999.0,1.0,16.0,1.0,22.0,1.0,38.0,1.0,1.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,274.162,1.0,72.5855,1.0,640.184,1.0,0.0,1.0,-5.16133,151.0,18.8018,1.0,0.76652,1.0
2014-08-01 05:00:00,25,36.0,1.0,-9999.0,1.0,-9999.0,1.0,26.0,1.0,20.0,1.0,47.0,1.0,0.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,296.927,1.0,74.4734,1.0,640.2,1.0,0.0,1.0,-4.88445,151.0,18.2653,1.0,0.710485,1.0
2014-08-01 06:00:00,25,46.0,1.0,-9999.0,1.0,-9999.0,1.0,51.0,1.0,21.0,1.0,73.0,1.0,0.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,75.0761,1.0,73.9171,1.0,640.273,1.0,0.0,1.0,-4.07445,151.0,18.252,1.0,0.332523,1.0
2014-08-01 07:00:00,25,48.0,1.0,-9999.0,1.0,-9999.0,1.0,78.0,1.0,25.0,1.0,103.0,1.0,1.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,48.9005,1.0,69.9136,1.0,640.519,1.0,0.0,1.0,29.1732,1.0,19.163,1.0,0.999685,1.0
2014-08-01 08:00:00,25,36.0,1.0,-9999.0,1.0,-9999.0,1.0,59.0,1.0,26.0,1.0,86.0,1.0,3.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,101.425,1.0,60.2372,1.0,640.739,1.0,0.0,1.0,269.723,1.0,21.9433,1.0,1.73172,1.0
2014-08-01 09:00:00,25,35.0,1.0,-9999.0,1.0,-9999.0,1.0,23.0,1.0,19.0,1.0,42.0,1.0,12.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,64.9784,1.0,51.6001,1.0,640.676,1.0,0.0,1.0,500.468,1.0,24.1573,1.0,1.76678,1.0
