Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2015-09-01 00:00:00,25,40.0,1.0,-9999.0,1.0,-9999.0,1.0,1.0,1.0,18.0,1.0,19.0,1.0,11.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,18.3237,1.0,68.9455,1.0,642.063,1.0,0.0,1.0,0.0,1.0,21.8003,1.0,2.16574,1.0
2015-09-01 01:00:00,25,37.0,1.0,-9999.0,1.0,-9999.0,1.0,1.0,1.0,13.0,1.0,14.0,1.0,17.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,15.8658,1.0,64.1808,1.0,641.916,1.0,0.0,1.0,0.00145211,1.0,21.7331,1.0,2.2884,1.0
2015-09-01 02:00:00,25,34.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,1.0,9.0,1.0,9.0,1.0,19.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,12.1963,1.0,63.6781,1.0,641.482,1.0,0.0,1.0,0.00145211,1.0,21.5658,1.0,2.22595,1.0
2015-09-01 03:00:00,25,36.0,1.0,-9999.0,1.0,-9999.0,1.0,4.0,1.0,17.0,1.0,21.0,1.0,9.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,29.4474,1.0,64.6241,1.0,641.057,1.0,0.0,1.0,0.00145211,1.0,21.3919,1.0,1.05877,1.0
2015-09-01 04:00:00,25,38.0,1.0,-9999.0,1.0,-9999.0,1.0,4.0,1.0,17.0,1.0,21.0,1.0,5.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,291.526,1.0,70.2962,1.0,640.878,1.0,0.0,1.0,0.0,1.0,19.9103,1.0,0.376443,1.0
2015-09-01 05:00:00,25,43.0,1.0,-9999.0,1.0,-9999.0,1.0,17.0,1.0,21.0,1.0,38.0,1.0,1.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,331.823,1.0,74.0281,1.0,640.965,1.0,0.0,1.0,0.0,1.0,19.1952,1.0,0.469532,1.0
2015-09-01 06:00:00,25,51.0,1.0,-9999.0,1.0,-9999.0,1.0,59.0,1.0,20.0,1.0,78.0,1.0,1.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,284.975,1.0,76.9301,1.0,641.033,1.0,0.0,1.0,0.478336,1.0,18.3434,1.0,0.585334,1.0
2015-09-01 07:00:00,25,65.0,1.0,-9999.0,1.0,-9999.0,1.0,107.0,1.0,18.0,1.0,125.0,1.0,1.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,280.158,1.0,76.7779,1.0,641.307,1.0,0.0,1.0,56.2097,1.0,18.2492,1.0,0.523771,1.0
2015-09-01 08:00:00,25,-9964.0,151.0,-9999.0,1.0,-9999.0,1.0,54.0,1.0,33.0,1.0,87.0,1.0,5.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,255.392,1.0,57.292,1.0,641.608,1.0,0.0,1.0,337.928,1.0,23.85,1.0,0.314552,1.0
2015-09-01 09:00:00,25,63.0,1.0,-9999.0,1.0,-9999.0,1.0,17.0,1.0,43.0,1.0,59.0,1.0,23.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,77.3089,1.0,52.1799,1.0,641.725,1.0,0.0,1.0,482.32,1.0,25.2456,1.0,0.448315,1.0
2015-09-01 10:00:00,25,34.0,1.0,-9999.0,1.0,-9999.0,1.0,18.0,1.0,25.0,1.0,43.0,1.0,16.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,37.6836,1.0,43.5623,1.0,641.357,1.0,0.0,1.0,519.415,1.0,26.7716,1.0,1.47865,1.0
2015-09-01 11:00:00,25,30.0,1.0,-9999.0,1.0,-9999.0,1.0,10.0,1.0,14.0,1.0,24.0,1.0,21.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,87.3548,1.0,35.3415,1.0,641.113,1.0,0.0,1.0,573.918,1.0,27.9759,1.0,2.16244,1.0
2015-09-01 12:00:00,25,18.0,1.0,-9999.0,1.0,-9999.0,1.0,10.0,1.0,11.0,1.0,21.0,1.0,22.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,88.3161,1.0,31.5368,1.0,640.69,1.0,0.0,1.0,764.257,1.0,29.1539,1.0,3.01922,1.0
2015-09-01 13:00:00,25,19.0,1.0,-9999.0,1.0,-9999.0,1.0,9.0,1.0,10.0,1.0,19.0,1.0,24.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,96.0002,1.0,28.9356,1.0,640.226,1.0,0.0,1.0,921.719,1.0,30.1304,1.0,2.65969,1.0
2015-09-01 14:00:00,25,24.0,1.0,-9999.0,1.0,-9999.0,1.0,11.0,1.0,12.0,1.0,23.0,1.0,22.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,93.1185,1.0,27.6208,1.0,639.601,1.0,0.0,1.0,706.626,1.0,29.9321,1.0,3.119,1.0
2015-09-01 15:00:00,25,16.0,1.0,-9999.0,1.0,-9999.0,1.0,7.0,1.0,9.0,1.0,17.0,1.0,25.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,94.2489,1.0,26.6707,1.0,639.069,1.0,0.0,1.0,770.394,1.0,30.4893,1.0,2.95187,1.0
2015-09-01 16:00:00,25,25.0,1.0,-9999.0,1.0,-9999.0,1.0,9.0,1.0,12.0,1.0,21.0,1.0,23.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,102.314,1.0,26.4391,1.0,638.704,1.0,0.0,1.0,547.96,1.0,30.708,1.0,2.04659,1.0
2015-09-01 17:00:00,25,21.0,1.0,-9999.0,1.0,-9999.0,1.0,15.0,1.0,18.0,1.0,33.0,1.0,17.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,85.1949,1.0,30.0261,1.0,638.618,1.0,0.0,1.0,161.041,1.0,29.4764,1.0,2.48386,1.0
