Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2015-03-01 00:00:00,25,37.0,1.0,-9999.0,1.0,-9999.0,1.0,43.0,1.0,23.0,1.0,67.0,1.0,1.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,28.7012,1.0,81.9526,1.0,642.252,1.0,0.0,1.0,-0.32233,151.0,18.8686,1.0,0.657509,1.0
2015-03-01 01:00:00,25,29.0,1.0,-9999.0,1.0,-9999.0,1.0,37.0,1.0,23.0,1.0,59.0,1.0,1.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,14.5,1.0,81.22,1.0,641.911,1.0,0.0,1.0,0.0,1.0,18.8,1.0,0.81,1.0
2015-03-01 02:00:00,25,32.0,1.0,-9999.0,1.0,-9999.0,1.0,25.0,1.0,22.0,1.0,47.0,1.0,1.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,41.6,1.0,81.04,1.0,641.461,1.0,0.0,1.0,0.0,1.0,18.8,1.0,1.12,1.0
2015-03-01 03:00:00,25,27.0,1.0,-9999.0,1.0,-9999.0,1.0,20.0,1.0,19.0,1.0,39.0,1.0,1.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,357.6,1.0,83.7,1.0,641.161,1.0,0.0,1.0,0.0,1.0,18.0,1.0,0.59,1.0
2015-03-01 04:00:00,25,32.0,1.0,-9999.0,1.0,-9999.0,1.0,28.0,1.0,19.0,1.0,47.0,1.0,0.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,55.5,1.0,83.5,1.0,641.086,1.0,0.0,1.0,0.0,1.0,18.3,1.0,0.65,1.0
2015-03-01 05:00:00,25,34.0,1.0,-9999.0,1.0,-9999.0,1.0,49.0,1.0,16.0,1.0,65.0,1.0,0.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,304.3,1.0,84.57,1.0,641.011,1.0,0.0,1.0,0.0,1.0,18.1,1.0,0.42,1.0
2015-03-01 06:00:00,25,31.0,1.0,-9999.0,1.0,-9999.0,1.0,52.0,1.0,14.0,1.0,65.0,1.0,0.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,290.6,1.0,86.67,1.0,641.311,1.0,0.0,1.0,0.0,1.0,17.5,1.0,0.47,1.0
2015-03-01 07:00:00,25,44.0,1.0,-9999.0,1.0,-9999.0,1.0,63.0,1.0,14.0,1.0,78.0,1.0,0.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,289.7,1.0,85.83,1.0,641.611,1.0,0.0,1.0,24.9,1.0,17.7,1.0,0.55,1.0
2015-03-01 08:00:00,25,50.0,1.0,-9999.0,1.0,-9999.0,1.0,76.0,1.0,24.0,1.0,100.0,1.0,1.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,41.9,1.0,71.81,1.0,641.911,1.0,0.0,1.0,197.3,1.0,21.2,1.0,0.53,1.0
2015-03-01 09:00:00,25,42.0,1.0,-9999.0,1.0,-9999.0,1.0,36.0,1.0,30.0,1.0,65.0,1.0,8.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,62.5,1.0,65.44,1.0,642.286,1.0,0.0,1.0,408.2,1.0,22.1,1.0,1.18,1.0
2015-03-01 10:00:00,25,33.0,1.0,-9999.0,1.0,-9999.0,1.0,8.0,1.0,16.0,1.0,23.0,1.0,23.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,64.8,1.0,56.9,1.0,642.361,1.0,0.0,1.0,650.7,1.0,23.9,1.0,2.1,1.0
2015-03-01 11:00:00,25,22.0,1.0,-9999.0,1.0,-9999.0,1.0,4.0,1.0,9.0,1.0,13.0,1.0,30.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,67.8,1.0,50.25,1.0,641.761,1.0,0.0,1.0,882.4,1.0,25.9,1.0,2.01,1.0
2015-03-01 12:00:00,25,23.0,1.0,-9999.0,1.0,-9999.0,1.0,2.0,1.0,7.0,1.0,9.0,1.0,39.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,70.6,1.0,47.24,1.0,640.936,1.0,0.0,1.0,873.2,1.0,27.2,1.0,2.07,1.0
2015-03-01 13:00:00,25,21.0,1.0,-9999.0,1.0,-9999.0,1.0,2.0,1.0,9.0,1.0,11.0,1.0,34.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2015-03-01 14:00:00,25,26.0,1.0,-9999.0,1.0,-9999.0,1.0,4.0,1.0,13.0,1.0,18.0,1.0,28.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2015-03-01 15:00:00,25,27.0,1.0,-9999.0,1.0,-9999.0,1.0,6.0,1.0,16.0,1.0,22.0,1.0,21.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2015-03-01 16:00:00,25,26.0,1.0,-9999.0,1.0,-9999.0,1.0,9.0,1.0,23.0,1.0,32.0,1.0,11.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2015-03-01 17:00:00,25,28.0,1.0,-9999.0,1.0,-9999.0,1.0,23.0,1.0,23.0,1.0,46.0,1.0,4.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2015-03-01 18:00:00,25,31.0,1.0,-9999.0,1.0,-9999.0,1.0,12.0,1.0,24.0,1.0,36.0,1.0,8.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2015-03-01 19:00:00,25,25.0,1.0,-9999.0,1.0,-9999.0,1.0,6.0,1.0,22.0,1.0,27.0,1.0,8.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2015-03-01 20:00:00,25,27.0,1.0,-9999.0,1.0,-9999.0,1.0,3.0,1.0,19.0,1.0,22.0,1.0,8.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,357.5,1.0,71.22,1.0,640.036,1.0,0.0,1.0,0.0,1.0,22.7,1.0,1.87,1.0
2015-03-01 21:00:00,25,32.0,1.0,-9999.0,1.0,-9999.0,1.0,4.0,1.0,18.0,1.0,22.0,1.0,8.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,14.8,1.0,73.17,1.0,640.936,1.0,0.0,1.0,0.0,1.0,22.4,1.0,2.44,1.0
