Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2014-04-01 00:00:00,25,55.0,1.0,-9999.0,1.0,-9999.0,1.0,-9964.0,151.0,-9964.0,151.0,-9964.0,151.0,18.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,43.7597,1.0,71.9852,1.0,641.448,1.0,0.0,1.0,10.1406,151.0,20.7229,1.0,3.2179,151.0
2014-04-01 01:00:00,25,50.0,1.0,-9999.0,1.0,-9999.0,1.0,-9964.0,151.0,-9964.0,151.0,-9964.0,151.0,17.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,32.7,1.0,75.2,1.0,641.236,1.0,0.0,1.0,0.1,1.0,19.93,1.0,1.89846,151.0
2014-04-01 02:00:00,25,61.0,1.0,-9999.0,1.0,-9999.0,1.0,-9964.0,151.0,-9964.0,151.0,-9964.0,151.0,15.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.5,1.0,76.0,1.0,641.086,1.0,0.0,1.0,0.2,1.0,19.35,1.0,0.854317,151.0
2014-04-01 03:00:00,25,54.0,1.0,-9999.0,1.0,-9999.0,1.0,-9964.0,151.0,-9964.0,151.0,-9964.0,151.0,10.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,11.5,1.0,77.7,1.0,640.936,1.0,0.0,1.0,0.2,1.0,18.57,1.0,0.406828,151.0
2014-04-01 04:00:00,25,62.0,1.0,-9999.0,1.0,-9999.0,1.0,-9964.0,151.0,-9964.0,151.0,-9964.0,151.0,7.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,345.0,1.0,80.0,1.0,640.861,1.0,0.0,1.0,0.1,1.0,17.68,1.0,0.555991,151.0
2014-04-01 05:00:00,25,49.0,1.0,-9999.0,1.0,-9999.0,1.0,-9964.0,151.0,-9964.0,151.0,-9964.0,151.0,3.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,290.3,1.0,83.0,1.0,640.936,1.0,0.0,1.0,0.1,1.0,16.8,1.0,0.605712,151.0
2014-04-01 06:00:00,25,60.0,1.0,-9999.0,1.0,-9999.0,1.0,-9964.0,151.0,-9964.0,151.0,-9964.0,151.0,1.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,308.1,1.0,82.4,1.0,641.236,1.0,0.0,1.0,0.6,1.0,16.36,1.0,0.754875,151.0
2014-04-01 07:00:00,25,77.0,1.0,-9999.0,1.0,-9999.0,1.0,-9964.0,151.0,-9964.0,151.0,-9964.0,151.0,1.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,289.5,1.0,81.1,1.0,641.686,1.0,0.0,1.0,33.0,1.0,16.51,1.0,0.705154,151.0
2014-04-01 08:00:00,25,65.0,1.0,-9999.0,1.0,-9999.0,1.0,-9964.0,151.0,-9964.0,151.0,-9964.0,151.0,5.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,76.1,1.0,63.3,1.0,642.061,1.0,0.0,1.0,164.9,1.0,20.36,1.0,0.804596,151.0
2014-04-01 09:00:00,25,55.0,1.0,-9999.0,1.0,-9999.0,1.0,-9964.0,151.0,-9964.0,151.0,-9964.0,151.0,17.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,88.5,1.0,53.1,1.0,642.136,1.0,0.0,1.0,362.8,1.0,22.84,1.0,1.20236,151.0
2014-04-01 10:00:00,25,45.0,1.0,-9999.0,1.0,-9999.0,1.0,-9964.0,151.0,-9964.0,151.0,-9964.0,151.0,32.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,32.9,1.0,45.3,1.0,641.986,1.0,0.0,1.0,517.6,1.0,24.97,1.0,2.34595,151.0
2014-04-01 11:00:00,25,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,-9992.0,151.0,-9992.0,151.0,-9992.0,151.0,-9992.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0,-9999.0,151.0
2014-04-01 12:00:00,25,43.0,1.0,-9999.0,1.0,-9999.0,1.0,-9998.0,151.0,-9998.0,151.0,-9998.0,151.0,43.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,37.4,1.0,35.4,1.0,640.936,1.0,0.0,1.0,703.5,1.0,28.04,1.0,1.94818,151.0
2014-04-01 13:00:00,25,33.0,1.0,-9999.0,1.0,-9999.0,1.0,6.0,1.0,15.0,1.0,21.0,1.0,41.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,49.4,1.0,26.7,1.0,639.21,1.0,0.0,1.0,700.6,1.0,30.64,1.0,1.79902,151.0
2014-04-01 14:00:00,25,24.0,1.0,-9999.0,1.0,-9999.0,1.0,9.0,1.0,16.0,1.0,25.0,1.0,29.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,107.8,1.0,19.9,1.0,638.61,1.0,0.0,1.0,631.5,1.0,31.31,1.0,1.84874,151.0
2014-04-01 15:00:00,25,26.0,1.0,-9999.0,1.0,-9999.0,1.0,9.0,1.0,17.0,1.0,26.0,1.0,29.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,116.6,1.0,20.4,1.0,638.235,1.0,0.0,1.0,537.3,1.0,31.52,1.0,1.55041,151.0
